activity_id,mol_chembl_id,compound_name,assay_chembl_id,assay_type,assay_cell_type,assay_organism,pref_name,description,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,doc_chembl_id,title,journal,year,volume,issue,first_page,last_page,doi,pubmed_id,patent_id
18096230,CHEMBL4074262,"2-(4-(1-(1-(7-Fluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethan-1-ol",CHEMBL4021208,A,,Homo sapiens,Cytochrome P450 2C9,Reversible inhibition of CYP2C9 in human liver microsomes at 10 uM after 20 mins by in presence of NADPH LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096231,CHEMBL4060354,"2-Fluoro-4-(1-(1-(7-fluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)benzamide",CHEMBL4021208,A,,Homo sapiens,Cytochrome P450 2C9,Reversible inhibition of CYP2C9 in human liver microsomes at 10 uM after 20 mins by in presence of NADPH LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096232,CHEMBL4092293,"2-Fluoro-4-(1-(1-(7-fluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-N-methylbenzamide",CHEMBL4021208,A,,Homo sapiens,Cytochrome P450 2C9,Reversible inhibition of CYP2C9 in human liver microsomes at 10 uM after 20 mins by in presence of NADPH LC-MS/MS analysis,Inhibition,<,50.0,%,CNC(=O)c1ccc(-c2cnc3nnn(C(C)c4cc5cc(-c6cnn(C)c6)cnc5cc4F)c3n2)cc1F,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096236,CHEMBL4104884,"4-(1-(1-(5,7-Difluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-2-fluorobenzamide",CHEMBL4021208,A,,Homo sapiens,Cytochrome P450 2C9,Reversible inhibition of CYP2C9 in human liver microsomes at 10 uM after 20 mins by in presence of NADPH LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096274,CHEMBL4064183,"2-(4-(1-(1-(3-(1-Methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethan-1-ol",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1ccc2ncc(-c3cnn(C)c3)cc2c1)n1nnc2ncc(-c3cnn(CCO)c3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096276,CHEMBL4091023,"2-Fluoro-N-methyl-4-(1-(1-(3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)benzamide",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CNC(=O)c1ccc(-c2cnc3nnn(C(C)c4ccc5ncc(-c6cnn(C)c6)cc5c4)c3n2)cc1F,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096277,CHEMBL4061378,"3-(1-Methyl-1H-pyrazol-4-yl)-6-(1-(6-(pyridin-4-yl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1ccc2ncc(-c3cnn(C)c3)cc2c1)n1nnc2ncc(-c3ccncc3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096278,CHEMBL4074262,"2-(4-(1-(1-(7-Fluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethan-1-ol",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096279,CHEMBL4060354,"2-Fluoro-4-(1-(1-(7-fluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)benzamide",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3ccc(C(N)=O)c(F)c3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096280,CHEMBL4092293,"2-Fluoro-4-(1-(1-(7-fluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-N-methylbenzamide",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CNC(=O)c1ccc(-c2cnc3nnn(C(C)c4cc5cc(-c6cnn(C)c6)cnc5cc4F)c3n2)cc1F,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096281,CHEMBL4068290,"7-Fluoro-3-(1-methyl-1H-pyrazol-4-yl)-6-(1-(6-(pyridin-4-yl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1cc2cc(-c3cnn(C)c3)cnc2cc1F)n1nnc2ncc(-c3ccncc3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096282,CHEMBL4070258,"2-(4-(1-(1-(5,7-Difluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethan-1-ol",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3cnn(CCO)c3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096363,CHEMBL4075149,"4-(1-(1-(5,7-Difluoro-3-(1-methyl-1H-pyrazol-4-yl)quinolin-6-yl)ethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-2-fluoro-Nmethylbenzamide",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CNC(=O)c1ccc(-c2cnc3nnn(C(C)c4c(F)cc5ncc(-c6cnn(C)c6)cc5c4F)c3n2)cc1F,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18096364,CHEMBL4076438,"5,7-Difluoro-3-(1-methyl-1H-pyrazol-4-yl)-6-(1-(6-(pyridin-4-yl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline",CHEMBL4021198,A,,Homo sapiens,Cytochrome P450 2C9,Time dependent irreversible inhibition of CYP2C9 in human liver microsomes at 10 uM preincubated with compound followed by NADPH addition by LC-MS/MS analysis,Inhibition,<,50.0,%,CC(c1c(F)cc2ncc(-c3cnn(C)c3)cc2c1F)n1nnc2ncc(-c3ccncc3)nc21,CHEMBL4020721,"Identification of 3-substituted-6-(1-(1H-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)ethyl)quinoline derivatives as highly potent and selective mesenchymal-epithelial transition factor (c-Met) inhibitors via metabolite profiling-based structural optimization.",Eur J Med Chem,2017.0,134,,147,158,10.1016/j.ejmech.2017.03.085,28411455.0,
18100458,CHEMBL4097866,3-Chloro-4-fluoro-N-(5-(1-hydroxycyclobutyl)thiazol-2-yl)benzamide,CHEMBL4021962,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM,Inhibition,<,50.0,%,O=C(Nc1ncc(C2(O)CCC2)s1)c1ccc(F)c(Cl)c1,CHEMBL4020760,Discovery of a Small Molecule Probe That Post-Translationally Stabilizes the Survival Motor Neuron Protein for the Treatment of Spinal Muscular Atrophy.,J Med Chem,2017.0,60,11,4594,4610,10.1021/acs.jmedchem.6b01885,28481536.0,
18106251,CHEMBL4063104,"N-(6-Fluoro-1-oxo-1,2-dihydroisoquinolin-7-yl)-5-[(3R)-3-hydroxypyrrolidin-1-yl]thiophene-2-sulfonamide",CHEMBL4022813,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9 at 10 uM relative to control,Inhibition,<,10.0,%,O=c1[nH]ccc2cc(F)c(NS(=O)(=O)c3ccc(N4CC[C@@H](O)C4)s3)cc12,CHEMBL4020815,"Discovery of N-(6-Fluoro-1-oxo-1,2-dihydroisoquinolin-7-yl)-5-[(3R)-3-hydroxypyrrolidin-1-yl]thiophene-2-sulfonamide (LSN 3213128), a Potent and Selective Nonclassical Antifolate Aminoimidazole-4-carboxamide Ribonucleotide Formyltransferase (AICARFT) Inhibitor Effective at Tumor Suppression in a Cancer Xenograft Model.",J Med Chem,2017.0,60,23,9599,9616,10.1021/acs.jmedchem.7b01046,29072452.0,
18108127,CHEMBL4081453,"(1S,2S,4S,5R,6S)-2-Amino-4-[(3-methoxybenzoyl)amino]-bicyclo[3.1.0]hexane-2,6-dicarboxylic Acid",CHEMBL4023259,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human CYP2C9 at 10 uM,Inhibition,=,3.5,%,COc1cccc(C(=O)N[C@H]2C[C@@](N)(C(=O)O)[C@@H]3[C@@H](C(=O)O)[C@H]23)c1,CHEMBL4020826,"Synthesis and Pharmacological Characterization of C4β-Amide-Substituted 2-Aminobicyclo[3.1.0]hexane-2,6-dicarboxylates. Identification of (1 S,2 S,4 S,5 R,6 S)-2-Amino-4-[(3-methoxybenzoyl)amino]bicyclo[3.1.0]hexane-2,6-dicarboxylic Acid (LY2794193), a Highly Potent and Selective mGlu3 Receptor Agonist.",J Med Chem,2018.0,61,6,2303,2328,10.1021/acs.jmedchem.7b01481,29350927.0,
18115426,CHEMBL4101612,"6-Fluoro-2-(pyridin-3-ylmethyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridine",CHEMBL4025657,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 1 uM relative to control,Inhibition,=,6.6,%,Fc1ccc2sc3c(c2c1)CCN(Cc1cccnc1)C3,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115427,CHEMBL4064141,"2-(Pyridin-3-ylmethyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridin-6-ol",CHEMBL4025657,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 1 uM relative to control,Inhibition,=,0.0,%,Oc1ccc2sc3c(c2c1)CCN(Cc1cccnc1)C3,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115428,CHEMBL4059780,"6-Fluoro-2-((4-methylpyridin-3-yl)methyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridine",CHEMBL4025657,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 1 uM relative to control,Inhibition,=,0.0,%,Cc1ccncc1CN1CCc2c(sc3ccc(F)cc23)C1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115429,CHEMBL4091726,"6-Fluoro-2-((5-fluoropyridin-3-yl)methyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridine",CHEMBL4025657,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 1 uM relative to control,Inhibition,=,0.0,%,Fc1cncc(CN2CCc3c(sc4ccc(F)cc34)C2)c1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115430,CHEMBL4063960,"6-Fluoro-2-[(5-methoxypyridin-3-yl)methyl]-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]-pyridine",CHEMBL4025657,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 1 uM relative to control,Inhibition,=,0.0,%,COc1cncc(CN2CCc3c(sc4ccc(F)cc34)C2)c1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115431,CHEMBL4068802,"2-[(1H-Imidazol-4-yl)methyl]-6-fluoro-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]-pyridine",CHEMBL4025657,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 1 uM relative to control,Inhibition,=,98.5,%,Fc1ccc2sc3c(c2c1)CCN(Cc1c[nH]cn1)C3,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115432,CHEMBL254328,"10,13-Dimethyl-17-pyridin-3-yl-2,3,4,7,8,9,10,11,12,13,14,15-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",CHEMBL4025657,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 1 uM relative to control,Inhibition,=,31.6,%,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115433,CHEMBL4101612,"6-Fluoro-2-(pyridin-3-ylmethyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridine",CHEMBL4025658,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 10 uM relative to control,Inhibition,=,53.2,%,Fc1ccc2sc3c(c2c1)CCN(Cc1cccnc1)C3,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115434,CHEMBL4064141,"2-(Pyridin-3-ylmethyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridin-6-ol",CHEMBL4025658,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 10 uM relative to control,Inhibition,=,17.5,%,Oc1ccc2sc3c(c2c1)CCN(Cc1cccnc1)C3,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115435,CHEMBL4059780,"6-Fluoro-2-((4-methylpyridin-3-yl)methyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridine",CHEMBL4025658,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 10 uM relative to control,Inhibition,=,21.8,%,Cc1ccncc1CN1CCc2c(sc3ccc(F)cc23)C1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115436,CHEMBL4091726,"6-Fluoro-2-((5-fluoropyridin-3-yl)methyl)-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]pyridine",CHEMBL4025658,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 10 uM relative to control,Inhibition,=,51.6,%,Fc1cncc(CN2CCc3c(sc4ccc(F)cc34)C2)c1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115437,CHEMBL4063960,"6-Fluoro-2-[(5-methoxypyridin-3-yl)methyl]-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]-pyridine",CHEMBL4025658,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 10 uM relative to control,Inhibition,=,53.8,%,COc1cncc(CN2CCc3c(sc4ccc(F)cc34)C2)c1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115438,CHEMBL4068802,"2-[(1H-Imidazol-4-yl)methyl]-6-fluoro-1,2,3,4-tetrahydrobenzo[4,5]thieno[2,3-c]-pyridine",CHEMBL4025658,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 10 uM relative to control,Inhibition,=,100.5,%,Fc1ccc2sc3c(c2c1)CCN(Cc1c[nH]cn1)C3,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18115439,CHEMBL254328,"10,13-Dimethyl-17-pyridin-3-yl-2,3,4,7,8,9,10,11,12,13,14,15-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol",CHEMBL4025658,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of human hepatic CYP2C9 at 10 uM relative to control,Inhibition,=,82.5,%,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,CHEMBL4024710,"Discovery of novel 1,2,3,4-tetrahydrobenzo[4, 5]thieno[2, 3-c]pyridine derivatives as potent and selective CYP17 inhibitors.",Eur J Med Chem,2017.0,132,,157,172,10.1016/j.ejmech.2017.03.037,28350999.0,
18120558,CHEMBL4064555,"5-[(4S,5S)-5-(4-Fluorophenyl)-4-methyl-2-oxo-1,3-oxazolidin-3-yl]benzene-1,3-dicarbonitrile",CHEMBL4026586,B,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM,Inhibition,=,28.5,%,C[C@H]1[C@H](c2ccc(F)cc2)OC(=O)N1c1cc(C#N)cc(C#N)c1,CHEMBL4024749,"Discovery of 3,5-Diphenyl-4-methyl-1,3-oxazolidin-2-ones as Novel, Potent, and Orally Available Δ-5 Desaturase (D5D) Inhibitors.",J Med Chem,2017.0,60,21,8963,8981,10.1021/acs.jmedchem.7b01210,29023121.0,
18120559,CHEMBL4084502,"3-(4S,5S)-Chloro-5-[5-(4-fluorophenyl)-4-methyl-2-oxo-1,3-oxazolidin-3-yl]benzonitrile",CHEMBL4026586,B,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM,Inhibition,=,44.2,%,C[C@H]1[C@H](c2ccc(F)cc2)OC(=O)N1c1cc(Cl)cc(C#N)c1,CHEMBL4024749,"Discovery of 3,5-Diphenyl-4-methyl-1,3-oxazolidin-2-ones as Novel, Potent, and Orally Available Δ-5 Desaturase (D5D) Inhibitors.",J Med Chem,2017.0,60,21,8963,8981,10.1021/acs.jmedchem.7b01210,29023121.0,
18124629,CHEMBL4098647,"N-(1-(2-(4-(3-(Cyclopropylmethoxy)phenoxy)phenyl)-1,3-benzoxazol-6-yl)ethyl)acetamide",CHEMBL4027529,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM,Inhibition,=,89.9,%,CC(=O)NC(C)c1ccc2nc(-c3ccc(Oc4cccc(OCC5CC5)c4)cc3)oc2c1,CHEMBL4024776,Discovery of Novel Selective Acetyl-CoA Carboxylase (ACC) 1 Inhibitors.,J Med Chem,2018.0,61,3,1098,1117,10.1021/acs.jmedchem.7b01547,29232514.0,
18124630,CHEMBL4082153,"N-(1-(2-(5-(3-(Cyclopropylmethoxy)phenoxy)pyridin-2-yl)-1,3-benzoxazol-6-yl)ethyl)acetamide",CHEMBL4027529,A,,Homo sapiens,Cytochrome P450 2C9,Inhibition of CYP2C9 (unknown origin) at 10 uM,Inhibition,=,90.6,%,CC(=O)NC(C)c1ccc2nc(-c3ccc(Oc4cccc(OCC5CC5)c4)cn3)oc2c1,CHEMBL4024776,Discovery of Novel Selective Acetyl-CoA Carboxylase (ACC) 1 Inhibitors.,J Med Chem,2018.0,61,3,1098,1117,10.1021/acs.jmedchem.7b01547,29232514.0,
